"","qbl_var","mbl_var","wbl_var","tl","nestl","it","rwingl","rheadw","reyel","thairl","bsetael","rbtl"
"n762",0.556075601653014,0.434883402548641,0.406466368646989,NA,NA,0.665104100726299,0.82241970806077,0.477950457748562,0.590787891436983,0.377014283958621,0.869953288250573,0.614617627725426
"n763",0.700725823032874,0.748664383090748,0.410249405900677,NA,NA,0.555953158891351,0.480558825297651,0.659569026598935,0.487492070675151,0.694859176584791,0.597670467922709,0.956459491385021
"n764",1.20977383238394,0.751736612313188,0.901847921965844,NA,NA,0.751492790546986,0.732804938917471,0.491893899508811,0.54001297863332,0.616764957015007,0.800005152004165,0.48988757822654
"n765",0.636245707041427,0.497138159606826,0.78501616650069,NA,NA,0.388651675162076,0.545708421177146,0.396367470998186,0.320358317139776,0.862080824035032,0.258346741856524,0.404366846524204
"n766",0.652868859571325,0.688442584602463,0.73461641054351,NA,NA,0.756468744680677,0.741517281243144,0.908662982139338,0.649173185404282,0.628811818910108,0.710931953950036,0.97191657642499
"n767",0.546891401101686,0.572030464936535,0.478893876115256,NA,NA,0.792413558544799,0.623819473137327,0.808255461747308,1.06063659331323,0.972608605380427,0.782228518049097,0.603652904994673
"n768",0.725858734954377,0.670967946811947,0.617542450453105,NA,NA,0.957295510612113,0.667530946046661,0.876512748684032,0.728366047348613,0.775851538438934,0.342119443489167,0.826920706221593
"n769",0.447482178861211,0.623303112422034,0.564878285031284,NA,NA,0.569401621963953,0.492399864848329,0.408378827246407,0.897804441730721,0.794465954752823,1.21300241798532,0.493278594015535
"n770",0.542685923235404,0.90973686407015,0.686045448285617,NA,NA,0.702818402073619,0.530046735162344,0.502433381484206,0.366979799752465,0.49816931412523,0.410293054714647,0.657414617901086
"n771",1.16446826389554,0.713324943880643,0.955715606675896,NA,NA,0.646919064827958,0.791055593081726,0.596842789739567,0.742151982675448,0.753511650100804,0.591239989626198,0.458838129098191
"n772",1.10670500783828,0.619563624827713,0.568295193624638,NA,NA,0.550893886803393,0.892549647536554,0.424268503934378,0.400801277853902,0.606886026794429,0.43111087599364,0.553095026251805
"n773",0.444494839606259,0.661848573270672,0.532482046640387,NA,NA,0.50333986623771,0.400166312938887,0.755789273678076,1.02480706256831,0.944305769927644,0.450624683969083,0.603341829604623
"n774",0.357155394825125,0.530036519157733,0.471036353961553,NA,NA,0.359347664269367,0.462180513419124,0.967650443117167,0.485455649247348,0.444828875839239,0.454599069202242,0.878471925049639
"n775",0.761688457743712,0.481425085769813,0.599224448735091,NA,NA,0.484438971191208,0.594751351604749,0.415846048474163,0.858557232015468,1.18564446521974,0.717029213059306,0.511026596605599
"n776",0.422798504371703,0.559808480109176,0.52479722758095,NA,NA,0.536108784630336,0.650376138271881,0.803490576292796,0.787991010568903,0.558816201507058,0.448363506993031,0.517552047422517
"n777",0.806011371326022,0.638113625662711,0.624294114981415,NA,NA,0.667923817833295,0.659457466077493,0.737557725030977,0.567440732584495,0.479139510410004,0.323609711391653,0.889753671804629
"n778",0.432093648975034,0.525077417943967,0.392080100039307,NA,NA,0.74692052395058,0.541475355745715,0.50007102046268,0.543133413407005,0.550517825621627,0.398462014542262,0.450685012309603
"n779",0.726238817761402,0.819734572402734,0.725192054791546,NA,NA,0.592723325990601,1.24684601911501,0.727454535142729,0.622482898313501,0.323135950107462,0.479827780834873,0.621825304664277
"n780",0.380597375627227,0.287854822154312,0.611013090685267,NA,NA,0.512377178863954,0.527086589508152,0.390284067890675,0.839905533583408,0.37117829850864,1.92253369445994,0.636259820505193
"n781",0.614906518214387,0.486636734364873,1.178867965719,NA,NA,0.322662534507415,0.521969876177741,0.563679548320707,0.468311588941929,0.697476054858902,0.350125208832924,0.886678953218146
"n782",0.46796362602271,0.528574815992507,0.897948032061837,NA,NA,0.381001978865839,0.460027538454297,0.706857180659861,0.502510268324071,0.700245430081448,0.714061139479561,0.601464274029488
"n783",0.455365215550376,0.655451440708332,0.859891360406351,NA,NA,0.537381893721675,0.810014940651437,0.607463814105679,0.378556109437649,0.754757850374294,0.464793287006869,0.665425902877286
"n784",0.554994281222406,0.912940326189146,0.495438076954507,NA,NA,0.920660837746444,0.446679028900613,0.591671471130564,0.556777368300787,1.04598874824344,0.949699708823539,0.447071767554731
"n785",0.46668587164344,0.552386628229533,0.684833012998956,NA,NA,0.639773946438195,0.645768739782569,0.663351230475704,0.519368960765523,0.545735484136864,0.442172950420901,0.431427348635276
"n786",0.566927341499335,0.535607624027149,0.478028682901237,NA,NA,0.359252581740626,0.909793168416422,0.491553346284787,0.392571462104318,0.428012215544192,0.424613025283113,0.571791894829516
"n787",0.361554688112759,0.479663641292622,0.734865488291171,NA,NA,0.260943664389446,0.40235929401786,0.432708287498335,0.384077101869974,0.564402952121098,0.35410953324478,0.665520579479166
"n788",0.625551236146081,0.388774229345566,0.52469519419882,NA,NA,0.437451812700049,0.598635265784812,0.448496011403596,0.666387251704961,0.576077041688651,0.414350993773628,0.532878859593289
"n789",0.486484933573371,0.851215786492886,0.415638360710373,NA,NA,0.99719244552114,0.745731353255307,0.483887950484329,0.525616845819252,0.633735973117906,0.751788492943373,0.526965525217368
"n790",0.624680142762478,0.430670695643725,0.430310729642015,NA,NA,0.471350523090717,0.501500744682372,0.542975280384765,0.709059000041478,0.402877698068169,0.617563268476439,0.813405154455385
"n791",0.623651884651947,0.498417301178873,0.657678435104108,NA,NA,0.468261104452948,0.428299432129723,0.426698400951289,0.427647182232393,0.574841612041743,0.493279697433357,0.643654762297044
"n792",0.401469324997063,0.758168346633386,0.627003281725665,NA,NA,0.378224351904232,0.422691136243023,0.599157662213765,0.366827978127803,0.746578662528063,0.423615491709093,0.765960786521006
"n793",0.466888881776403,0.512627016573969,0.591513906864064,NA,NA,0.466253114171958,0.847411015247834,0.6116814358245,0.700248460829219,0.530455211313915,0.366889509015578,0.706733784782788
"n794",0.404427404218048,0.525730004398458,0.495179092509317,NA,NA,0.88475954826695,0.375822778607665,0.595515660461555,0.875311040712998,0.356091950336536,0.700669875612687,0.409084488619619
"n795",0.901743529039981,0.587531758726022,0.471719533004105,NA,NA,0.38201054790299,0.795423725257838,0.424389011362055,0.230769541287152,0.475346633902698,0.362219350017147,0.453448832203438
"n796",0.399158019334918,0.618697737287849,0.783099106825547,NA,NA,0.334727325000161,0.414530620251197,0.392681186245195,0.385571427699122,0.393173396804259,0.567983486813301,0.505842799195732
"n797",0.885293138245868,0.687761108817603,0.410771003084554,NA,NA,0.61727076865643,1.10640656110057,0.354596392874284,0.508232840065018,0.736172177660689,0.722531244177591,0.650428326725948
"n798",0.443200437608138,0.693066421140659,0.44196942220954,NA,NA,0.817255435975311,0.34272111232948,0.870644733107792,0.651115445788535,0.961955560283811,0.645611641141263,0.501985788044753
"n799",0.53684584782046,0.779932026571591,0.791358554531083,NA,NA,0.471536874058501,0.525237017846381,0.411117871227099,0.575130561935595,0.659600768024378,0.759053507062743,0.571151322014308
"n800",0.577563903053911,1.15738010989518,0.53864045331994,NA,NA,0.720595981990072,0.566477893985116,0.465635278251966,0.57783145032204,0.922105526662876,0.734885788965032,0.558178633400943
"n801",0.62803921215421,0.509840643015371,0.629845680733911,NA,NA,0.42072680483144,0.694261184469719,0.541352601779355,0.333031240106863,0.596833902714487,0.263077308605061,0.634879197715538
"n802",0.312627085345218,0.765216894197834,0.726318485952226,NA,NA,0.483624322977137,0.470101888123994,0.708320039660845,0.624954701658996,0.684807433264323,0.481746444503506,0.671169770337543
"n803",0.496283165299522,0.318251602664628,0.882673906959355,NA,NA,0.459157055876397,0.438982727343617,0.520094117091808,0.60928107804025,0.461151340890014,0.487301887693697,0.515479884197648
"n804",0.968338257293026,0.510651233497698,0.681500095025583,NA,NA,0.352773997883715,1.21057598425207,0.279706309193953,0.341220499595215,0.570949004319869,0.487455966995997,0.523102501478454
"n805",0.57686800873536,0.375325889734106,0.399765334213258,NA,NA,0.524726033710468,0.889182172983461,0.371949341029793,0.410616233058406,0.303302981871606,0.662612093221437,0.663136190900532
"n806",0.577093347494667,0.609516565012058,0.71219686585251,NA,NA,0.375090878918448,0.613357146537368,0.481443607078159,0.396748126113437,0.517293667221586,0.384245159097598,0.672965742339504
"n807",0.566282314924014,0.581214572321243,0.819808069349928,NA,NA,1.00875778267932,0.701837278962911,0.639491700715726,0.734981234767393,0.802495135094738,0.970765551209753,0.907572122329428
"n808",0.435811467187448,0.727810791600524,0.614935621025279,NA,NA,0.912640593060014,0.487700642898396,0.397773239820291,0.532695067663382,0.741454288102799,0.936200492727589,0.412810495775654
"n809",0.82458897638207,0.658148854763373,0.578929674040668,NA,NA,0.416868628028913,0.609123068658638,0.33485885918742,0.331730135626168,0.674606651418943,0.344064697939761,0.377268266101093
"n810",0.32066209626035,0.892116093079271,0.950805188037639,NA,NA,0.418876360994696,0.713164690710364,0.480688753357334,0.439288386394351,0.580579195976146,0.610568095918389,0.714571576934138
"n811",0.421488625543253,0.648943604420865,0.449818634367489,NA,NA,0.407673219323437,0.350741393661835,0.560410171494924,0.547590291679082,0.760310806454557,0.627835272763455,0.379672831297734
"n812",0.775007901393314,0.605864165927767,0.516169135004954,NA,NA,0.458180144377978,0.943668865474049,0.617839173775308,0.467405763338761,0.480354282903583,0.467218398477604,0.619952469741136
"n813",1.08105534155335,0.662438811617962,0.600777564789145,NA,NA,0.56459364479827,0.686858860097868,0.449284597583343,0.505865574032283,0.838928492389701,0.390950493023902,0.435261967287579
"n814",0.56490518199788,0.554933000929457,0.506827341400439,NA,NA,0.4256449710286,0.49526772531311,0.590232121494049,0.411744647356892,0.772834395808754,0.32908967287982,0.324210128020804
"n815",0.877556607583813,0.479074284059784,0.789654015386984,NA,NA,0.751114405580173,0.624733225780967,0.790772972839263,0.80961319251002,0.59420047731087,0.801445170704392,0.888659184117255
"n816",1.02524546845402,0.411541017471011,0.381898300654157,NA,NA,0.804292874325004,0.800739954359399,0.343868579698845,0.883953443443039,0.597572709432898,1.4044034200827,0.760720956880103
"n817",1.54142569085829,0.567067951873496,0.359966797889203,NA,NA,0.738502505934068,1.22179038543136,0.673934477686076,0.870939276074501,0.751433326191511,0.848570053323359,0.984895134991292
"n818",1.0011963835927,0.907261945316239,0.479660003551915,NA,NA,0.857802726729333,0.655008444041636,0.470466374043927,0.893158957897688,0.390115176536791,1.47070568292076,0.626809353848466
"n819",0.478540462189405,0.948602149113475,0.799063317302541,NA,NA,1.06480722149304,0.660364466343428,0.907661717022215,0.628342919630259,0.395966328896588,0.828330330121787,0.631469082990444
"n820",0.583562435757748,0.420569597725831,0.813122320169203,NA,NA,0.38337353214468,0.592538270244684,0.40032993698269,0.663274315241337,0.44600202257207,0.546346057490114,0.652530760842812
"n821",0.389207549090006,0.509439797802286,0.678692088382861,NA,NA,0.449347254503568,0.332982828852714,0.520781861485117,0.425559492569581,0.549003666414526,0.270196961711184,0.42048793718076
"n822",0.522942178529687,0.858707619587894,0.681298086414285,NA,NA,0.824395759076328,0.387406676069135,0.494820853788431,0.791232789492328,0.861394553974635,1.04833432655489,0.325733294491859
"n823",1.01488655282823,0.385833563921851,0.609107562249235,NA,NA,0.563357793906452,0.731560104618794,0.389001481741995,0.636419172524874,0.384564109761389,0.683673482407899,0.498303898294977
"n824",0.397873932935041,0.663454922995244,0.457855458990363,NA,NA,0.556716433990597,0.404876438028073,0.442031432477886,0.599348302877168,0.694005940203073,0.468071030530461,0.53007144161866
"n825",0.404820638434263,0.564957147973118,1.38158133354263,NA,NA,0.297055470837594,0.432141362200322,0.481026109338534,0.402016385364137,0.703892992425693,0.444629756767758,0.668467271690057
"n826",1.0905379269367,0.597919892143734,0.552263783185444,NA,NA,0.781121325645141,0.858044565313634,0.481566163739895,0.68669810845957,0.592985963031589,0.636288494009866,0.563427976561454
"n827",0.796127969221634,0.499650882369102,0.291267978388404,NA,NA,0.748367327564265,0.725779492231391,0.543748198283105,0.775159124664551,0.488895123328642,0.685026275783111,0.65976711670609
"n828",0.749779558931021,0.830458918713339,0.48877453929476,NA,NA,0.830389644319733,0.551410333844504,0.513958592205263,0.623330889942355,0.819592084282236,0.525646752500031,0.594471232724888
"n829",0.51837076037521,0.872520041317595,0.652681257472649,NA,NA,0.836072760065361,0.496177320667156,1.08014173188143,1.07152792815066,0.691710040506683,0.925193051521353,0.486441695504713
"n830",0.450908825225759,0.533827849838277,0.528554274825739,NA,NA,0.469576697017959,0.588665889554748,0.597796889862303,0.544610336751572,0.660320972086119,0.360873060213199,0.482727300768292
"n831",0.331113918497773,0.338866277453166,0.64012168003449,NA,NA,0.39264462793914,0.430785543298241,0.509398784330497,0.608902613403768,0.331197357079538,0.562802315047145,0.663353702833031
"n832",0.832703688706248,1.05686902410861,0.372446839218915,NA,NA,0.710861436988735,0.646654219047599,0.846414529505144,0.493993466196645,0.5928734110839,0.646906738659303,0.630307003354212
"n833",0.394888925059813,0.537495172409329,0.652069316234642,NA,NA,0.573006947028368,0.688364632624404,0.410273231597262,0.431340748973769,1.0351665151368,0.459266692123464,0.495354216631795
"n834",0.817299902201456,0.574679450920569,0.783785156801769,NA,NA,0.544702642474759,0.723412768426414,0.538698138322616,0.315433798876752,0.437879393792902,0.432341190622323,0.582914034199644
"n835",0.736592471672022,0.646484652513049,0.443742463497885,NA,NA,0.791315541531062,0.461574554652134,0.440264578435234,0.810479204917534,0.530327417497048,1.84055506067535,0.463411626367622
"n836",0.490842330357824,0.360933374139377,1.01243768560358,NA,NA,0.39787351568068,0.645340652604898,0.653415608561442,0.524561674194508,0.442179986401398,0.357453269132229,1.06195297173957
"n837",0.513876402688863,0.445447440967776,0.476891993845375,NA,NA,0.65549626126988,0.492921425447911,1.0456361743064,0.538548801224268,0.313820701779809,0.452581771613382,0.654904445268778
"n838",0.450643848912863,0.62122148413345,1.6269878018367,NA,NA,0.419833174111608,0.386080830266046,0.450105236689732,0.63686756401772,0.587402774505442,0.630975941760605,0.468256755592954
"n839",0.646418752183465,0.396262165597394,0.76250495175353,NA,NA,0.553912111907377,0.82007159609294,0.631529685561049,0.477050481267391,0.43717823719074,0.697866218028363,1.29233935846053
"n840",0.391845886605417,0.48303291424095,1.1177261242444,NA,NA,0.395086116231788,0.442461085241188,0.640937066055636,0.607176394351736,0.739224547964873,0.467373875209849,0.62211679880762
"n841",1.09942226650152,0.607782222620066,0.395291708413748,NA,NA,0.793354198977355,0.748225218212679,0.775025656935218,0.810026454178594,0.713735917614884,0.851063222280061,0.738439111071006
"n842",1.22783885370663,0.475062175312817,0.608294781429176,NA,NA,0.575143528682507,0.671088074978056,0.391898782226186,0.395216483378786,0.430896971893616,0.734011918133156,0.620725130855651
"n843",0.677200249446339,0.320467905199085,0.512186272808136,NA,NA,0.585977312367716,0.634478304927761,0.571673452123893,0.531800159128914,0.3198241434275,0.636504632550091,0.828985696235373
"n844",0.39427400522435,0.595798266618676,0.722878608946603,NA,NA,0.695277088224782,0.607851318257026,0.633419697144938,0.438685279021405,0.467699380381322,0.491852213043796,0.417411771959629
"n845",0.625208503759269,0.948176691670379,0.322872333428251,NA,NA,0.585931826255146,0.46272883297538,0.467136308746515,0.442023563223633,0.962650656203934,0.671804784294038,0.685054325658128
"n846",0.458599554339672,0.75639832126152,0.567106912106381,NA,NA,0.384008595043013,0.567871231172658,0.444813434044306,0.413738234983514,0.629706048290344,0.289511524202423,0.446667770721434
"n847",1.03419530063656,0.458486958549956,0.592011873925467,NA,NA,0.744082198716427,0.720735412279544,0.410073856900829,0.576051358728664,0.478932550278652,0.619403409776254,0.619854192649861
"n848",0.792925023468506,0.777685580297955,0.339611337840164,NA,NA,0.676132185706434,0.637060592465282,0.555669998922793,0.526110691487204,0.693053204390416,0.433722757038072,0.629040666148021
"n849",0.331215400990129,0.879091624110948,0.462139645445255,NA,NA,0.83411835590793,0.532877400705182,0.440317682667395,0.886658733152189,0.525678952175481,1.29222259122773,0.518804333391291
"n850",0.691923799117983,0.71060026528965,1.01077507169967,NA,NA,0.59389032100276,0.9277251310755,0.856690969739544,0.71385178668108,0.465290794101634,0.438861909212424,0.500327940246034
"n851",0.769324546526891,0.733174464270202,0.901824744708469,NA,NA,0.35317421967762,0.961364300545158,0.39768733633012,0.243543959522689,0.586668715013503,0.332438477204392,0.456916868633756
"n852",0.5648027989867,0.402967470436367,0.540500578985771,NA,NA,0.589055864655713,0.465756989077345,0.745044259825619,0.648494497457888,0.449708682280757,0.624064326022689,0.693991732328949
"n853",0.629313605774862,0.478305778508159,0.548395043882206,NA,NA,0.533128919258063,0.7601561613913,0.904521580305298,0.568144989534006,0.55770745126944,0.426353951740136,0.671800719707581
"n854",0.549053241184478,0.731035821655022,0.398054965839887,NA,NA,0.810690676348594,0.555478888633026,0.638722213240182,0.539331909924605,0.535688074560706,0.71596895019797,0.612380030611343
"n855",0.517549098316965,0.359082623340313,0.58247059961801,NA,NA,0.661007624206547,0.472157347885835,0.631395580297448,0.728488258587645,0.551905749472453,1.0583931998908,0.771173181225382
"n856",0.487418631293776,0.931487810987584,0.913117869378847,NA,NA,0.48558275457859,0.372232511053853,0.439038759433494,0.57996643350581,0.876199051003149,0.713788450438824,0.368604004331357
"n857",1.0191816552835,0.344044894402099,0.575983115968243,NA,NA,0.70520880041652,0.692719206572088,0.425004676944768,1.03147558219695,0.616380473538959,1.19862056250593,0.526477071352216
"n858",0.431158904836472,0.422804845391191,0.608658446546888,NA,NA,0.621861258459152,0.383788613442667,0.398635502480273,0.793341784299623,0.46462523680233,1.29528727639744,0.604765706826066
"n859",0.367563347219884,0.417417791597651,0.712922178462785,NA,NA,0.495701590492494,0.3262079317073,0.659245390169479,0.556643750605665,0.771087751954588,0.330457568161741,0.477006273903816
"n860",0.589221667984983,0.625224185636553,0.473278431499857,NA,NA,0.652981795751238,0.799916770749888,1.03266929085291,0.786208269237276,0.630667522640197,1.0242283734719,0.843640754496805
"n861",0.361113249622639,0.993272958136656,0.805051650291665,NA,NA,0.409621060247415,0.452831529171188,0.98122139534522,0.532123706882707,0.722294283290507,0.464392978632798,0.654542015443007
"n862",0.49712624345774,0.576812519965661,0.740979820834035,NA,NA,0.498663953469755,0.45868052637208,0.903520062560417,0.61789349248364,0.413321166591665,0.585703794828488,0.756600114274772
"n863",0.358148040968495,0.921638485410296,0.500189006235061,NA,NA,0.517309976808706,0.581251398910783,0.43117242897072,0.56303499529089,0.69717235465603,0.548125598667518,0.545067611349871
"n864",0.558235962592594,0.595614766694641,0.495419198634076,NA,NA,0.505721635653129,0.516584831661516,0.369671594951989,0.597638447486337,0.423074469510599,0.749599431222986,0.342477491585575
"n865",0.401681276482522,0.64170348900214,0.503411698323432,NA,NA,0.343398350131711,0.526091134955951,0.934862641112342,0.649841098989888,0.766294645772505,0.511155803283039,1.0268799184072
"n866",0.622470089697745,0.4733873736679,0.403086718669669,NA,NA,1.10004963462939,0.536980444815596,0.455741451629084,1.05133656040715,0.515991755057317,1.65726191629642,0.781166131244247
"n867",0.416283302209644,0.494961314880511,0.340633277099831,NA,NA,1.02756497207065,0.478956585995412,0.682666034762454,1.2789229840792,0.592668955199872,1.38472839007798,0.655240891898811
"n868",0.699320069492337,0.547580516588433,0.467379495452181,NA,NA,1.06817062549857,0.646813069380459,1.10150410679084,1.14508500787246,0.433880325533435,1.53228103012106,0.835896742926056
"n869",0.773806494832916,0.552764471439564,0.430985585938587,NA,NA,0.328506435186549,0.628743628392938,0.394605928155693,0.225903554088083,0.509762432521424,0.382486127871198,0.607198921037285
"n870",0.485203966861509,0.393575744738987,0.699705827465613,NA,NA,0.414974896805067,0.648428903629762,0.307488647849115,0.339996309070369,0.454006905072226,0.449954972345097,0.412049531384295
"n871",1.24258158236924,0.593626896656859,0.501928100608884,NA,NA,0.616885343948496,0.739258350844482,0.373851546548184,0.542332902937452,0.538258290398092,0.798547999925312,0.593431811974857
"n872",0.61532605100417,0.515956602622292,0.774955484472865,NA,NA,0.684384348616484,0.454071726055345,0.695179468603194,0.834771341218484,0.326443961498952,0.601772734309315,0.525756151336702
"n873",0.58032574047653,0.517129197896488,0.418607265476639,NA,NA,0.592475026076075,0.607131011453295,0.466724326543682,0.658154441334669,0.560906179642598,0.501802633683538,0.575904880715167
"n874",0.333642625025143,0.731415385008376,0.735207788364022,NA,NA,0.37734020785937,0.528607341875034,0.423531078006076,0.44345671467373,0.950201470988627,0.530232711322661,0.407532189206884
"n875",0.377494162142845,0.81774926696684,0.490536436246435,NA,NA,0.760405518376516,0.599130226144707,0.847747284175277,0.455932267163219,0.632058277814176,0.53537556056573,0.448730929902145
"n876",0.65049257071113,0.48624672356002,0.664924477007654,NA,NA,0.556067802271735,0.658063509664799,0.821264590811624,0.440372926984013,0.727105634842263,0.427212322450972,0.996673275224351
"n877",0.50319315269577,0.820289920751592,0.523550647870651,NA,NA,0.858124851615258,0.4279358352097,0.450433521455342,1.06071285014204,0.791700632089031,1.31996476976583,0.511220039371474
"n878",0.364470983724622,0.790275234627147,0.710627880945924,NA,NA,0.25895103755217,0.423897224945708,0.382333591704876,0.33883511056426,0.799563045031817,0.405226660039852,0.539358091976229
"n879",0.298932374849957,0.547277581537666,0.546279262359216,NA,NA,0.636683262567378,0.505140977913842,0.904243735459544,0.946649857283686,0.535251074273469,1.00677078873933,0.745011892286198
"n880",0.45598280802491,0.637662659508951,0.566555948948523,NA,NA,0.702211043971917,0.406712661826061,0.457546997393818,0.544337115033896,0.808512372875125,0.71491340243275,0.550827350745808
"n881",0.743042208746053,0.395152026182603,0.420114043696563,NA,NA,0.438755552192061,0.556965083502866,0.37549113314886,0.411585275841331,0.338904812489593,0.55319534452937,0.487358862330685
"n882",0.776271411158019,0.577307280367778,1.34407100615409,NA,NA,0.863305968216034,0.682165195353753,0.936421462102095,1.25447294616851,0.891116161247452,0.80889068299749,0.663310439700124
"n883",0.766578821641223,0.40267371668818,0.434414639860811,NA,NA,0.436282156129322,0.928138414632822,0.348425039061663,0.460191264469538,0.424959434365724,0.733711544475525,0.378565561949624
"n884",0.326373902132839,0.650828603286624,0.738548238585971,NA,NA,0.418787836501035,0.325461880607199,0.582530723216383,0.500655904437279,0.788648155552585,0.502628746115366,0.728518967201348
"n885",0.897690870051451,0.785309266357315,0.905327130276314,NA,NA,0.343156665842867,0.783180343310017,0.418982521126403,0.228648520282504,0.744667609775302,0.330417547226796,0.556634737473752
"n886",0.40308709065347,0.708977463996684,0.536317046722599,NA,NA,0.831287041146353,0.391520604490832,0.685869688636579,1.16834487473802,0.656763570307611,1.82203968122796,0.478809780345308
"n887",0.386667864452086,0.717060220706853,0.489093467694056,NA,NA,0.851962024039314,0.399877911921149,0.543123770720956,0.414599403928894,0.515284102697996,0.469475747999229,0.452956135937763
"n888",0.508509778083814,0.688399604782097,0.486974926341683,NA,NA,0.399940671474722,0.489588402304167,0.406573656985908,0.512919764384934,0.688130009243836,0.505163246721321,0.486709100534991
"n889",0.41433637943488,0.474370548664179,0.940140813267601,NA,NA,0.462841559666565,0.358141926783266,0.389317722866038,0.356295779329515,0.557519930363472,0.517736226888108,0.503111403671132
"n890",0.527524320982937,0.673005636102251,0.651751698641461,NA,NA,0.264607340417025,0.602718932667122,0.391701008140274,0.246866236821768,0.732276165140246,0.303262706599585,0.426289907368883
"n891",0.43921456084234,1.07002591904544,0.615837737803799,NA,NA,0.309880254711102,0.372277149262574,0.360596350572003,0.344106571323395,0.962911620061102,0.448740046747711,0.384293962286115
"n892",1.0108005323975,0.611838757370979,0.770025285994466,NA,NA,0.979759709803017,0.717928169010579,0.803909533689297,0.713387829361327,0.497964930178991,0.328661439626188,0.772127288711094
"n893",0.539483873245954,0.375687284554726,1.03124834934491,NA,NA,0.478741734535462,0.528631744657555,0.522432361990449,0.740134023340543,0.750023051192426,0.518719495328619,0.352028116190218
"n894",0.412960568742216,0.446184024495333,0.67750777186033,NA,NA,0.387626533351475,0.624048618487785,0.601060320418392,0.424757529330026,0.36797139999918,0.278050413556302,0.497085966819973
"n895",0.807722342296992,0.4345241676829,0.707665646531815,NA,NA,0.73453623107751,0.938233970239169,0.673125225356289,1.3087159785405,0.343671202476687,1.43236502866817,0.929720920268897
"n896",0.560976007238698,0.698281617818415,0.502598733429377,NA,NA,1.20261983902054,0.556366327200928,0.667708836128944,1.11493306281861,0.956691060715684,1.87777785887623,0.686348759481155
"n897",0.713858787912197,0.647263049715637,0.642464487457678,NA,NA,0.575158675664821,0.502769038860376,0.525964847650564,0.849931701151979,1.12364287134691,1.19452464355758,0.479042387758315
"n898",0.764079642363927,1.05353230907742,0.916085458675875,NA,NA,0.468435366117548,0.590210571022977,0.536830722308268,0.50814783411066,0.950352445481999,0.556740003476495,0.615147491577043
"n899",0.409662813889042,0.917258155606556,0.440356076927236,NA,NA,0.665169766021735,0.407766570719609,0.709750190080435,0.56654185794092,0.512809432565848,0.445000681814983,0.386348139871438
"n900",0.935967430584621,0.422697438393141,0.429577043145019,NA,NA,0.782030398963613,0.742019197305554,0.450694327871676,0.693034150777147,0.47365996834561,0.679208016967754,0.433407673438702
"n901",0.452149277460074,0.56752804628614,0.566852763483624,NA,NA,0.552892037464307,0.555310875571438,0.540129237045061,0.376540101623908,0.522094606373313,0.344847049539641,0.488831293184509
"n902",0.527838622135098,0.402672601021227,0.72520605409619,NA,NA,0.352090796391899,0.907856059279603,0.442786365650164,0.380020720345561,0.616375989785623,0.258619889517581,0.580011890898595
"n903",0.461942038040006,0.446229583282887,0.440838534860192,NA,NA,1.12541014350754,0.541917853482876,0.652261179050977,0.680576633155248,0.306208101004523,1.41723043126474,0.662850235704071
"n904",0.803667477411016,0.412607577123333,0.634014932499693,NA,NA,0.429110974008641,0.597340861042533,0.440476445772045,0.35625669479453,0.417779062918543,0.476545835140259,0.453934336827575
"n905",0.380868359513308,0.387108059004632,1.17496822102244,NA,NA,0.317076464732317,0.58824882742811,0.510442455899955,0.437723892511986,0.4744217187226,0.530375141952034,0.64941917301081
"n906",0.536311897071938,0.759514347715149,0.657103157616042,NA,NA,0.572108688894205,1.05947832870543,0.678074662378302,0.743835627461336,0.512284144344917,0.486187834612782,0.873793024902817
"n907",0.508265979581022,0.793863991875943,0.650480214877119,NA,NA,0.341352605473007,0.735996648257782,0.555176980839845,0.485822100309647,0.764560512437024,0.380308763239834,0.586537857197952
"n908",0.362198276061991,0.493372395454036,0.63307449649612,NA,NA,0.504575134798269,0.445183022409078,0.635130346647489,0.600847252085969,0.908819272843869,0.64075992652116,0.632252769676582
"n909",0.50751293415568,0.792249034188034,0.657003024006731,NA,NA,0.325360967728522,0.621096515045066,0.478907638451241,0.456775551588158,0.4070016115741,0.35499657991448,0.675863810351249
"n910",0.591093501061927,0.826937707140371,0.486901933786592,NA,NA,0.404899380581078,0.72269438364722,0.536573806565788,0.402116716839656,0.5293401847599,0.543828565836693,0.531661934066043
"n911",0.775600191707568,0.877143054819589,1.12428833302715,NA,NA,0.778921939127703,0.494408260171103,0.564941933835536,0.53591250606481,0.486003337379391,0.452176281662053,0.387636814113113
"n912",0.384291549256476,0.674475039362457,0.751276440138177,NA,NA,0.459354330490081,0.707934239094892,0.803374917389724,0.597195990541673,0.722105501940672,0.507642228639452,0.970931285142969
"n913",0.769253550499609,0.733665589704634,0.622539154666153,NA,NA,0.907666096721238,0.504151505895529,0.663800169052155,0.640915566801295,0.429902434755318,0.498447915832432,0.673358143776485
"n914",0.68792623951778,0.999023696961787,0.640529950636716,NA,NA,0.859277042904611,0.422852062772022,0.955719925042767,0.71714830680064,0.571894804683468,0.88458868603202,0.831101450231331
"n915",0.380427967646385,1.02932425673737,0.61486472352273,NA,NA,0.50993952694456,0.350595056875839,0.458230093728086,0.592660962102957,1.33679827488978,0.541554617143174,0.379033370634646
